Datetime,capa_w_avg,snodas_mean,sm_surface,sm_rootzone,sm_profile,0 days 01:00:00,0 days 02:00:00,0 days 03:00:00,0 days 04:00:00,0 days 05:00:00,0 days 06:00:00,0 days 07:00:00,0 days 08:00:00,0 days 09:00:00,0 days 10:00:00,0 days 11:00:00,0 days 12:00:00,0 days 13:00:00,0 days 14:00:00,0 days 15:00:00,0 days 16:00:00,0 days 17:00:00,0 days 18:00:00,0 days 19:00:00,0 days 20:00:00,0 days 21:00:00,0 days 22:00:00,0 days 23:00:00,1 days 00:00:00,1 days 01:00:00,1 days 02:00:00,1 days 03:00:00,1 days 04:00:00,1 days 05:00:00,1 days 06:00:00,1 days 07:00:00,1 days 08:00:00,1 days 09:00:00,1 days 10:00:00,1 days 11:00:00,1 days 12:00:00,1 days 13:00:00,1 days 14:00:00,1 days 15:00:00,1 days 16:00:00,1 days 17:00:00,1 days 18:00:00,1 days 19:00:00,1 days 20:00:00,1 days 21:00:00,1 days 22:00:00,1 days 23:00:00,2 days 00:00:00,temp_0 days 01:00:00,temp_0 days 02:00:00,temp_0 days 03:00:00,temp_0 days 04:00:00,temp_0 days 05:00:00,temp_0 days 06:00:00,temp_0 days 07:00:00,temp_0 days 08:00:00,temp_0 days 09:00:00,temp_0 days 10:00:00,temp_0 days 11:00:00,temp_0 days 12:00:00,temp_0 days 13:00:00,temp_0 days 14:00:00,temp_0 days 15:00:00,temp_0 days 16:00:00,temp_0 days 17:00:00,temp_0 days 18:00:00,temp_0 days 19:00:00,temp_0 days 20:00:00,temp_0 days 21:00:00,temp_0 days 22:00:00,temp_0 days 23:00:00,temp_1 days 00:00:00,temp_1 days 01:00:00,temp_1 days 02:00:00,temp_1 days 03:00:00,temp_1 days 04:00:00,temp_1 days 05:00:00,temp_1 days 06:00:00,temp_1 days 07:00:00,temp_1 days 08:00:00,temp_1 days 09:00:00,temp_1 days 10:00:00,temp_1 days 11:00:00,temp_1 days 12:00:00,temp_1 days 13:00:00,temp_1 days 14:00:00,temp_1 days 15:00:00,temp_1 days 16:00:00,temp_1 days 17:00:00,temp_1 days 18:00:00,temp_1 days 19:00:00,temp_1 days 20:00:00,temp_1 days 21:00:00,temp_1 days 22:00:00,temp_1 days 23:00:00,temp_2 days 00:00:00
2024-06-28 18:00,0.207061335,0.09226197,0.21831844,0.174208743,0.279394867,0.020096317,0.00747492,0.000487403,3.24E-05,0,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,13.02838778,13.8773018,14.75670579,15.38192766,15.61254831,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382
2024-06-28 19:00,0.207061335,0.092156667,0.214671788,0.173843749,0.279254506,0.00747492,0.000487403,3.24E-05,0,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,13.8773018,14.75670579,15.38192766,15.61254831,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109
2024-06-28 20:00,0.207061335,0.092051364,0.214671788,0.173843749,0.279254506,0.000487403,3.24E-05,0,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,14.75670579,15.38192766,15.61254831,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793
2024-06-28 21:00,0.207061335,0.091946061,0.214671788,0.173843749,0.279254506,3.24E-05,0,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,15.38192766,15.61254831,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259
2024-06-28 22:00,0.207061335,0.091840758,0.21051825,0.173351568,0.279040778,0,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,15.61254831,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284
2024-06-28 23:00,0.207061335,0.091735455,0.21051825,0.173351568,0.279040778,0,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,15.24780248,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213
2024-06-29 0:00,0.000245049,0.091630151,0.21051825,0.173351568,0.279040778,0,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,14.64325465,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365
2024-06-29 1:00,0.000245049,0.091524848,0.20673751,0.17280365,0.278791311,0,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,13.72119673,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048
2024-06-29 2:00,0.000245049,0.091419545,0.20673751,0.17280365,0.278791311,0,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,12.42737165,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617
2024-06-29 3:00,0.000245049,0.091314242,0.20673751,0.17280365,0.278791311,0,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,11.06437771,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271
2024-06-29 4:00,0.000245049,0.091208939,0.204595191,0.172462191,0.278646597,0,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,10.3903326,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172
2024-06-29 5:00,0.000245049,0.091103636,0.204595191,0.172462191,0.278646597,0,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,10.09464497,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261
2024-06-29 6:00,1.98E-05,0.090958485,0.204595191,0.172462191,0.278646597,1.37E-05,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,10.12840911,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486
2024-06-29 7:00,1.98E-05,0.090813333,0.202928382,0.172218056,0.278550587,0.000616408,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,10.2077192,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258
2024-06-29 8:00,1.98E-05,0.090668182,0.202928382,0.172218056,0.278550587,0.000521788,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,10.11611954,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585
2024-06-29 9:00,1.98E-05,0.090523031,0.202928382,0.172218056,0.278550587,0,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,10.09199758,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792
2024-06-29 10:00,1.98E-05,0.09037788,0.201533144,0.17198797,0.278458154,1.56E-06,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,10.07253416,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105
2024-06-29 11:00,1.98E-05,0.090232728,0.201533144,0.17198797,0.278458154,0,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,0.010583325,9.911997713,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105,8.744327758
2024-06-29 12:00,0.008072709,0.090087577,0.201533144,0.17198797,0.278458154,0,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,0.010583325,0.048063651,10.89118474,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105,8.744327758,9.268909756
2024-06-29 13:00,0.008072709,0.089942426,0.200177435,0.171767695,0.278365681,0,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,0.010583325,0.048063651,0.06654095,12.84992476,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105,8.744327758,9.268909756,10.26627098
2024-06-29 14:00,0.008072709,0.089797274,0.200177435,0.171767695,0.278365681,0,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,0.010583325,0.048063651,0.06654095,0.047922149,14.22300676,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105,8.744327758,9.268909756,10.26627098,11.56067666
2024-06-29 15:00,0.008072709,0.089652123,0.200177435,0.171767695,0.278365681,0,0,0,3.41E-05,0.003664052,0.036874297,0.033480856,0.02079168,0.15602385,0.179440233,0.082340236,0.034233994,0.01234318,0.036037117,0.106063555,0.307785281,0.308159324,0.115310379,0.145759078,0.329652494,0.386337611,0.188948706,0.114387157,0.159521693,0.241554035,0.332832059,0.009647004,0.018691146,0.001106275,0.000196196,0.000969439,0.000233261,0.008291601,0,4.28E-05,0.001143556,0.003493598,0.002664915,0.000919594,0.001338445,0.001264771,0.001134752,0.002526635,0.010583325,0.048063651,0.06654095,0.047922149,0.023087274,15.01959217,15.8285487,16.81286655,16.67551813,16.44757079,16.00463054,15.7882341,15.82314893,15.07426758,14.48136203,13.92518153,13.11856688,12.2087749,11.62343836,11.34810812,11.1360864,10.97511779,10.93834955,10.91422342,10.89368804,11.01378467,11.3399411,11.87973,12.61414211,13.35350612,13.68825559,15.56938382,16.29604109,16.75230793,16.93467259,16.94314284,16.85268213,16.40247365,15.70766048,14.73298617,13.53513271,12.17845172,10.96173261,10.27495486,9.875105258,9.403095585,9.104921792,8.855628105,8.744327758,9.268909756,10.26627098,11.56067666,12.68409318
